title,article,url,company,category,reporter,space_index,datetime,year,month,day,hour,minute
施政成績吊車尾 林姿妙竟大肆宣傳「倒退嚕」民調,"遠見雜誌先前公布的「2022縣市長施政滿意度」調查報告,宜蘭縣長林姿妙施政成績吊車尾;民進黨議員痛批林姿妙非但沒檢討,還沾沾自喜的在社群軟體上,大肆宣傳""倒退嚕""的民調成績,喊話縣長不要欺騙選民。拿著手板,民進黨宜蘭縣議員一字排開,全都是衝著宜蘭縣長林姿妙而來。遠見雜誌公布的「2022縣市長施政滿意度」調查報告,第一名是屏東縣長潘孟安85.0%,排名第二是新北市長侯友宜83.2%,第三是花蓮縣長徐榛蔚83.2%,宜蘭縣長林姿妙64.0%排名倒數第五,和去年相比大幅退步。沒想到竟然還po上臉書,大肆宣傳「倒退嚕」的民調成績,讓民進黨縣議員看不下去。宜蘭縣議員(民)陳文昌說,「她拿到64%的滿意度,她還很高興,還說敬好宜蘭,實際上我們知道說,根本是欺騙縣民,把縣民當成塑膠。」宜蘭縣議員(民)呂惠卿說,「縣長您不要一直跑攤,也不要一直說政治迫害,政治操作來轉移話題,應該專心縣政上。」縣議員喊話林姿妙,用心縣政經營,好好檢討施政不足,不要辜負宜蘭縣民的期待。但國民黨議員跳出來護航。宜蘭縣議員(國)林岳賢說,「民進黨可以說就是利用雜誌,民調前先來做司法動作,所以造成民調當然比較低,民進黨現在選舉還是勸他們,好好把證件拿出來,不要整天說縣長,哪裡怎樣哪裡怎樣,這都不是正常的選舉。」宜蘭縣長林姿妙說,「民進黨黨團說,您的粉專上面,刻意忽略民調後段班的部分,妳怎麼看,謝謝啦謝謝啦。」林姿妙笑笑帶過,不以為意。現階段守住疫情挽回市民的心,才是當務之急。",https://www.ftvnews.com.tw/news/detail/2022530P12M1,民視,政治,,"[98, 340, 443, 543]",2022-05-30 23:20,2022,5,30,23,20
美參議員達克沃絲訪台 外交部:深化台美夥伴關係,"美國參議員達克沃斯,繼去年六月,來台宣布援贈疫苗後,今天再度造訪台灣,對她來說,算是在一年內二度訪問台灣,甚至也是在短短一個多月內,二度有美國參議員訪台。我國外交部次長曾厚仁,晚間親自到桃園機場接機,除了表達歡迎,也展現台美友好情誼。外交部發言人歐江安說,「達克沃絲參議員,他們訪團在台期間,將晉見總統蔡英文,拜會行政院長蘇貞昌以及經濟部長王美花,並且接受外交部長吳釗燮的款宴,雙方將就台美關係各項重要的議題,深入的交換意見,她在五月中旬,跟其他51位參議院的同僚,聯名致函給拜登總統,呼籲將台灣納入印太經濟架構。」據了解,達克沃斯,除了致函美國總統拜登,希望將台灣納入印太經濟架構外,還在去年七月,提出台灣夥伴法案,鼓勵美國各州軍人,多跟我國國軍交流,種種友台提案,皆展現出美國國會對台灣的高度重視,及堅定支持。",https://www.ftvnews.com.tw/news/detail/2022530P13M1,民視,政治,,[117],2022-05-30 22:38,2022,5,30,22,38
美參議員達克沃絲訪台 中國囂張派30架次軍機闖我西南空域,"空軍司令部晚間表示,中國解放軍空警-500機2架次、殲-16機6架次、殲-11機8架次等戰機,今天侵犯台灣西南空域防空識別區(ADIZ),空軍除了派遣空中巡邏及緊急起飛等兵力應對外,也以防空飛彈追監。國防部自2020年9月17日起,在官網「即時軍事動態」專區發布中國軍機動態。國防部今晚在官網「即時軍事動態」專區發布中國軍機動態資訊。根據國防部公布的路線,中國解放軍空警-500機2架次、運-8電偵機4架次、運-8遠干機1架次、運-8反潛機1架次、殲-16機6架次、殲-11機8架次、殲-10機4架次、蘇愷-35機2架次、蘇愷-30機2架次侵犯台灣西南防空識別區(ADIZ),空軍派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監。",https://www.ftvnews.com.tw/news/detail/2022530W0299,民視,一般,,"[100, 167, 190]",2022-05-30 21:51,2022,5,30,21,51
國務費除罪化過關 陳水扁:等了16年,"立法院今天(5月30日)三讀,攸關國務機要費除罪化的「會計法修正草案」,藍綠爆發好幾波衝突,國民黨立委拿起杯水,向主席台狂砸,連藍營尊崇的孫文遺像都被砸破洞!但最後民進黨還是以人數優勢,讓會計法在混亂中,修正通過。前總統陳水扁感嘆,這一天等了16年。拿起杯水就往主席台上砸,國民黨立委一杯接一杯,水灑的到處都是,連孫文遺像都被砸破一個洞。立法院副院長,「各位同仁,我們這裡言論自由保障,但是你不能砸傷人喔。」鎮守主席台的民進黨立委,拿著手板防守,藍綠爆發好幾波衝突,就是因為立法院趕在5月底會期結束前,要三讀通過會計法第99條之一修正草案,讓國務機要費除罪。國民黨團痛批,是為了前總統陳水扁修法,7點半就來搶佔主席台杯葛。推擠之間,民進黨立委洪申翰見血,國民黨立委洪孟楷也掛彩,眼看民進黨立委盤據主席台,鄭正鈐從側邊進攻,但被林俊憲發現,直接拖了下去。一片混亂中,會計法第99條之一,宣告修正通過。條文明定,2006年底以前,各機關支用的國務機要費、特別費,相關人員不追究行政及民事責任,如果涉及刑事責任者則不罰。以陳水扁的國務機要費案來說,更一審無罪,更二審預計7月15日宣判,高院回應將審酌依法審理,但相關人依法,可望獲的免訴判決。民進黨團總召柯建銘說,「事實上國務機要費和特別費都是歷史共業,也都是轉型正義一環,馬英九也有特別費問題,100年時特別費除罪化,民進黨只有27個立法委員,當年我們就提出來,國務機要費,一起除罪。」柯建銘強調,國務機要費跟馬政府任內已修法除罪的首長特別費一樣,除罪應該一視同仁,陳水扁則感嘆,蓬萊島案平反等了38年,國務機要費案除罪等了16年,公道自在人心,是非功過交由歷史評斷或許是最好方式。",https://www.ftvnews.com.tw/news/detail/2022530P06M1,民視,政治,,"[125, 169, 311, 376, 518]",2022-05-30 18:55,2022,5,30,18,55
促轉會拆牌熄燈 葉虹靈:不是轉型正義的結束,"歷經4年運作,促進轉型正義委員會今天(30日)拆下招牌、結束任期。促轉會代理主委葉虹靈也強調,促轉會任務的結束不是轉型正義的結束,相關業務接下來會分散到各部會,轉型正義相關工作會一棒接一棒,繼續下去。工人站在吊車上,一一拆除促轉會字樣的金色外誆,行政院促轉會30日正式走入歷史,不少民眾和員工都相當不捨,趕緊跑出來拍照留念。民眾說,「覺得這件事情非常非常重要,覺得這是很歷史性的一刻,心中有很多感傷跟不捨,我覺得這條路其實還很長,希望可以來看著這個,見證這個歷史。」、「看到拆正義兩個字的時候,還滿感傷的,沒有想到會看到拆招牌這一刻。」促轉會代理主委葉虹靈說,「轉型正義就像受難者前輩講的,燈可以熄光不會滅,相關工作我們會一棒接一棒,繼續下去,分數留給外界好了,我們總結報告已經提出。」葉虹靈促轉會不會結束一步一步走下去+打幾分?給外界來打分數。促轉會的表現,代理主委要留給外界打分數。促轉會自2018年5月成立以來,歷經兩次延任,歷經4年運作,審定政黨政治檔案超過7千多筆,公告撤銷不法判決近6千件,平復司法不法,以及處置威權象徵、保存不義遺址。未來相關業務,要交棒給六大部會來繼續推動。只是,才短短4年就熄燈,沒被平反的部分政治受難者家屬忿忿不平,跑到促轉會抗議。政治受難者吳俊宏說,「陪我們這些政治犯的賠償事情上,是敷衍了事,拿一些錢應付應付,我希望促轉會在移交的時候,把工運的政治犯也移交為,平反的對象。」即使行政院長蘇貞昌已經承諾,將會全力彌補受害者。轉型正義這條路不會隨著促轉會的結束而停止。但這群被遺漏的受難者家屬,無法樂觀期待。",https://www.ftvnews.com.tw/news/detail/2022530P10M1,民視,政治,,"[100, 162, 268, 343, 373, 534, 607]",2022-05-30 18:47,2022,5,30,18,47
傳蔡官邸密商桃市長參選人 鄭文燦、林智堅否認,"綠營桃園市長人選何時出爐,桃園市長鄭文燦說,最快六月底公布!外傳總統蔡英文上週五(5月27日)找行政院長蘇貞昌、鄭文燦等人討論縣市長布局意見,大家看好林智堅轉戰桃園,但蘇揆擔心害他被貼上烙跑市長,建議先入閣過水。面對傳聞,鄭文燦、林智堅一口同聲否認,強調只談防疫,沒談選舉。新竹市長林智堅說,「守住竹科,也守住國人的健康,現階段我最重要的工作。」會不會轉戰桃園選市長,新竹市長林智堅沒把話說死。但外傳上週五,5月27日,總統蔡英文親自找來行政院長蘇貞昌、桃園市長鄭文燦等人,到官邸討論新竹、桃園市長人選,蘇揆在會中表達擔憂,擔心林智堅轉戰桃園會害他被貼上烙跑市長標籤,傾向推派在地人選,不過最後共識是朝向徵召林智堅披掛上陣。新竹市長林智堅說,「選對會因為疫情的關係,近期並沒有召開,那也沒有來跟我討論過選情的情況。」桃園市長鄭文燦說,「官邸的會議大部分都是討論這個防疫,目前選對會還沒有針對桃園市的市長人選來開會,那我們表定的行程,應該是會在六月底。」兩人都否認有選戰會議,可能角逐人選鄭運鵬也證實選對會還沒開過。立委(民)鄭運鵬說,「現在談選情有點笨,如果民進黨需要我來桃園參選,我要自己要夠強,能夠有當選的能力,那如果說有比我更強的黨內的前輩要來到桃園,我也都祝福,但是這個階段的確連選對會都沒有開了,總統不太可能說召開會議,只談桃園或者是其他地方的選情。」民進黨會徵召檯面上的林智堅、陳時中、前立委鄭寶清、黃適卓、還是在地立委鄭運鵬出戰藍營張善政和民眾黨的賴香伶,三腳督的戰局,最快也要等到六月底。桃園市長參選人(國)張善政說,「不管誰出來,我想大家一起來為桃園打拚是好事。」忙著打開和地方心結的張善政,積極勤走基層,還回到工作12年的龍潭走走,百里侯之戰,三方蓄勢待發。",https://www.ftvnews.com.tw/news/detail/2022530P09M1,民視,政治,陳韻年、黃兆康、賴國彬、李志銳,"[137, 173, 358, 426, 457, 581, 691]",2022-05-30 18:43,2022,5,30,18,43
國民黨徵召徐志榮參選苗栗縣長! 劉政鴻擔任競選總幹事,"苗栗縣長選舉提名人選,中國國民黨懸而未決,黨中央選戰策略會報今天下午開會討論,與會委員就苗栗縣縣長選舉候選人人選徵詢協調結果廣泛交換意見,經審慎評估及研議,決議建議徵召現任立法委員徐志榮參選。國民黨透過新聞稿指出,徐志榮為民調最高及最能獲得地方意見領袖包括徐耀昌縣長、傅學鵬前縣長、劉政鴻前縣長、鍾東錦議長的支持,尤其是劉政鴻表示願意擔任徐志榮競選總幹事,鍾東錦議長表示會全力輔選徐志榮,自己則爭取連任議長。國民黨指出,雖然徐志榮多次謙讓,但選策會委員考量能促進地方整合及拓展中間選民票源等因素,決議向中央選舉提名委員會提報,建議徵召徐志榮代表本黨參選苗栗縣縣長,未來並將全力協助徵召同志爭取選民的認同與支持。",https://www.ftvnews.com.tw/news/detail/2022530W0278,民視,一般,,"[96, 204]",2022-05-30 18:43,2022,5,30,18,43
公有市場減租 新北市府祭8項紓困方案,"疫情持續延燒,許多企業都受到影響,周一下午,新北市議會民進黨議員,針對中小企業等相關問題進行總質詢,對於公有市場租金減收、娛樂稅、牌照等優惠,希望市府在疫情下,可以照顧到所有業者,新北市長侯友宜則表示,會請經發局評估。新北疫情逐漸趨緩,確診數從高峰2.7萬例,下降到1萬多例,市長侯友宜期盼,可以更穩定。新北市長侯友宜說,「7天的平均線是逐漸往下在滑,緩下來,不過我還是希望,雖然疫情逐漸有緩和的狀況,那新北市還是要全力以赴,把疫情做得更穩定。」只是疫情連續兩年重創經濟,很多人因為確診放無薪假,綠營議員希望市府能照顧老百姓。議員(民)鄭宇恩說,「關於確診者前三天,因為他什麼東西都領不到,他也不是親密接觸者,一天可以領一千塊的,我想請問一下市長這部分,我們有沒有相應幫忙補貼的方式。」新北市長侯友宜說,「這三天部分還是跟中央一起討論,如果中央需要地方去補不足的地方,我們都願意來補。」另外,對於公有市場租金減收、娛樂稅、牌照等優惠,議員也希望在疫情下可以照顧到中小企業,市府則表示,已經有祭出8項紓困方案。議員(民)鄭宇恩說,「牌照稅跟地價稅有沒有機會可以做分期。」、「那延繳呢?」新北市長侯友宜說,「這個分期是可以的。」、「延繳分期都可以。」、「我們已經理解說現在餐飲業滿辛苦,那中央也推出10萬塊申請,我們再看整個過程當中,還有哪一個行業需要我們補貼。」疫情之下,許多中小企業在夾縫中求生存,希望市府從旁協助紓困。",https://www.ftvnews.com.tw/news/detail/2022530S09M1,民視,社會,黃恩琳、劉毓琦,"[109, 223, 343, 347, 393, 454, 492, 496, 580]",2022-05-30 18:41,2022,5,30,18,41
為罰單罵分局長? 徐巧芯聲明駁斥「不隨便罵人」,"國民黨台北市議員徐巧芯違停風波延燒,近日因密錄器公布,引爆出施壓員警、特權爭議,更讓資深媒體人周玉蔻與徐巧芯隔空互槓,今天周玉蔻就加碼爆料,指出徐巧芯以前就曾為了罰單,把分局長叫到辦公室痛罵。資深媒體人周玉蔻說,「徐巧芯某年某月某日妳在台北市,哪一個分局長被妳叫到辦公室去罵,妳再給我渾球下去我把妳給撕了。」不客氣開嗆!資深媒體人周玉蔻再爆料,意有所指,身陷違停案爭議的台北市議員徐巧芯,其實不是第一次因為交通案施壓員警。資深媒體人周玉蔻說,「把人家叫到妳辦公室去痛罵,還要求要了解那張罰單的原委,你家的那個姓劉的先生也在場,你也要監視器嗎你也要當事人嗎,去調一下,在這三年當中,他那個車子被開了多少次違規的單子。」周玉蔻指證歷歷,要徐巧芯不服來辯,但徐巧芯婉拒受訪,只以文字回應表示,自己沒有為了罰單的事罵過分局長,擔任議員以來,跟各局處互動都是就事論事,不會隨便罵人。但違停案風暴未歇,市議員林亮君更透露,日前找議長陳錦祥溝通此事,議長卻似乎想大事化小。台北市議員(無)林亮君說,「陳錦祥有承認有跟她碰面,禮拜五有去找陳錦祥,在這過程當中,陳錦祥就一直講說,啊大家這個,議會和諧啦不要互相這樣。」林亮君指出,地方里長都知道該名員警執法相當嚴謹,如今卻因為徐巧芯疑似耍特權,受到2支申誡處分,更一度傳出要被送瀆職。台北市議員(無)林亮君說,「這個員警他無緣無故吃下了他,從警生涯5年來的第一次兩支申誡,那是因為徐巧芯的行為疑似特權施壓嘛,信義分局真的要送這一名員警瀆職的話,那很抱歉從上到下,從王寶章到楊源明,到黃珊珊我全部都要去告發。」徐巧芯違停案的雪球,越滾越大。",https://www.ftvnews.com.tw/news/detail/2022530P08M1,民視,政治,,"[96, 211, 270, 295, 500, 558, 566, 590, 670]",2022-05-30 18:39,2022,5,30,18,39
烏俄選戰哏? 參選人腳踩普丁嗆「修理惡棍」,"烏俄戰爭已超過3個月了,不只海外媒體持續報導,現在還成了國內選戰哏!台中無黨籍市議員參選人段體佩,就在自己的競選看板上作文章,他設計一張「腳踩普丁」的照片,更發下豪語要修理惡棍,竟被一名駐台的波蘭記者轉發上推特,引發議題。另一位民眾黨的議員參選人,則推出「機車擋泥板」的文宣小物,只要加入應援團,就送兩劑快篩。這幅巨型看板,不吸睛都難,瞧這位士官長裝扮的男子,肩揹值星帶、右腳直接踩在俄羅斯總統普丁的腦袋,還揚言要修理惡棍普丁。他名叫「段體佩」,原來是名無黨籍的台中市議員參選人。台中市議員參選人(無)段體佩表示,「我很想捶普丁,很想扁他,但是我又沒辦法飛到6、7千公里外,我也沒辦法靠近他,所以我就用看板表達對普丁的不滿。」段體佩沒政黨資源,隻身拼選戰,但面對烏俄血戰,他說台灣不能置身事外,沒想到這個選戰哏,還被一名駐台的波蘭記者分享、PO文到推特,紅到國外。但段體佩發豪語要修理惡棍,有人不以為然。段體佩虛心接受任何評價,但也因此搏得版面。一台台機車排隊等著安裝擋泥板,仔細看,上頭還有照片,並寫上「決戰」兩個字,擋泥板主角江和樹是現任里長,他要轉戰年底的台中市議員。台中市議員參選人(民眾)江和樹表示,「現在的廣告車真的太吵了,現在的民眾無法接受,但是我們用無聲的力量,勝過有聲的力量。」參選人化身擋泥板小物主角,徵求助選團,還重賞機車應援團,大方送快篩。台中市議員參選人(民眾)江和樹說,「有裝上我們的擋泥板,我們會贈送你兩個快篩,一個就是我們的唾液快篩,另外一個是我們傳統的插鼻孔快篩。」參選人為求選戰曝光度,靈機一動搭上戰爭及防疫哏,但也得砸下重金。",https://www.ftvnews.com.tw/news/detail/2022530C07M1,民視,一般,喬祖豫、葉晏昇,"[155, 240, 313, 402, 423, 487, 548, 582, 650]",2022-05-30 18:36,2022,5,30,18,36
