title,article,url,company,category,reporter,space_index,datetime,year,month,day,hour,minute
台鐵公司化草案拚27日三讀 關鍵條文待表決,"立法院會27日將處理多項議案,民進黨立法院黨團總召柯建銘今(26)日受訪表示,其中,會處理台鐵公司化條例草案,有6條保留條文,將在院會表決處理。立法院朝野黨團20日協商台鐵公司化條例草案,雖有部分條文保留,但朝野達成共識,明定台鐵公司董事會下設置安全管理委員會;至於職工福利金條例規定、土地及房屋稅率等,朝野達成共識採納行政院版本。保留條文部分,包括設立清償短期債務基金、現職台鐵員工轉調台鐵公司規範等。立法院會27日將開會處理報告事項及討論事項。在討論事項部分,柯建銘今天晚間受訪指出,明天要三讀的案子,包括嚴重特殊傳染性肺炎防治及紓困振興特別條例及特別預算施行期間,延長至民國112年6月30日,這將列為第一案。柯建銘說,接續會處理鐵路法部分條文修正草案,這有1條保留條文,以及國營台灣鐵路股份有限公司設置條例草案,有6條保留條文。",https://www.setn.com/News.aspx?NewsID=1122085&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,,"[72, 166, 202, 308]",2022-05-26 23:44,2022,5,26,23,44
外媒揭新疆警察文件 陸委會籲中共尊重人權,"多家外媒25日公布「新疆警察文件」,揭維吾爾人遭遇的人權問題。陸委會發言人邱垂正今(26)日對此呼籲陸方尊重人權和多元文化,不要無理干預國際社會探查新疆人權的真實處境。邱垂正26日在例行記者會中回應相關提問時說,注意到近年以來許多中共治疆的實際情況曝光,人權是普世價值,政府長期關注及呼籲中共尊重人權,近年來,陸方壓迫新疆維吾爾族人的信仰、文化等自由,已遭到國際社會的嚴重關切及批評。邱垂正稱,縱使北京透過宣傳企圖掩飾在新疆迫害人權,但事實無法被掩蓋。因此再次呼籲北京當局,改變內部治理忽視人權自由的問題,尊重保障人權及多元文化的差異,不要無理干預國際社會探查新疆人權的真實處境,「因為這也是檢視中共治理文明程度的重要指標」。聯合國人權事務高級專員巴舍萊(MichelleBachelet)23日起到訪中國,行程包括廣東廣州,新疆喀什和烏魯木齊。德國明鏡週刊(DerSpiegel)、英國廣播公司(BBC)等多家媒體25日同步曝光「新疆警察文件」(XinjiangPoliceFiles)。",https://www.setn.com/News.aspx?NewsID=1122066&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,,"[84, 192, 313, 336, 373, 383, 432, 438]",2022-05-26 23:33,2022,5,26,23,33
6/10可去日本旅遊!外交部提醒哈日族:仍須先申請簽證,"日本首相岸田文雄今(26)日岸田文雄宣布,下月10日起將允許外國觀光客組團申請簽證入境,台灣因為被列為風險最低的「藍色」類別,未來台灣人自台灣入境日本,可在日免除篩檢與隔離。對此,外交部也提醒國人,雖然可在日免除篩檢與隔離,但仍須事先申請簽證。外交部表示,日本政府宣布,將從6月1日起放寬邊境檢疫管制措施,同意外國觀光客組團申請簽證入境;由於台灣被歸類於風險最低的「藍色」類別,未來國人自台灣入境日本,可在日免除篩檢與隔離,但仍須事先申請簽證。日本政府目前將全球疫情狀況分為三類:第一類是「藍色」,屬陽性率最低的國家與地區,自該等國家與地區入境日本的人士,不論有無接種疫苗,原則上入境後可免除篩檢與隔離;第二類是「黃色」,屬陽性率較高的國家與地區,入境後仍需接受篩檢並居家隔離7天,但可在第3天自費採檢陰性後自由活動;若已完整施打3劑疫苗,則可免除篩檢與隔離;第三類是「紅色」,來自該等國家與地區的旅客仍需接受機場檢疫措施,並在指定地點隔離3天,隔離結束採檢陰性後才可自由活動,若完整施打3劑疫苗則可居家隔離7天,並在第3天自費採檢陰性後自由活動。有關申請赴日簽證事宜,詳請參閱「日本台灣交流協會」網站相關規定(https://www.koryu.or.jp/tw/about/taipei/news/?itemid=2882&dispmid=6255)。",https://www.setn.com/News.aspx?NewsID=1122106&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,林奇樺,"[122, 222, 474, 506, 576, 577]",2022-05-26 22:30,2022,5,26,22,30
張麗善施政滿意度獲肯定 遠見民調:創雲林縣12年新高!,"遠見雜誌26日公布2022縣市長施政滿意度調查,雲林縣長張麗善的施政滿意度達到66.7%,創下2010年縣市改制以來雲林的最佳成績,也有5成8的民眾支持張麗善連任。根據遠見雜誌公布的數據顯示,雲林縣在八大施政面向的滿意度增加、不滿意度下降,進步最多是「道路與交通」,成長5.3%。張麗善表示,各項民調都是施政的重要參考依據,表現好的面向縣府持續精進,表現較不足的面向縣府也會虛心檢討,會用平常心來看待民調;過去十多年雲林縣的發展確實落後許多,對於鄉親有感受到這三年多的進步,她相當欣慰,也會繼續努力打拚。雲林縣政府指出,張縣長上任以來,雲林在許多全國性評比中獲得了高度肯定,無論是首度獲得行政院政府服務獎、觀光人次首度突破千萬、打造「雲林良品」農產品牌、打通中斷22年的草嶺149甲線,或是張縣長上任前雲林負債227億,到現在已還款44億,躍升全國財政紀律第三名等過去從未達成的成績,都是她回應雲林鄉親期待的重大施政成果。縣府人士說,張縣長執政三年以來,許多施政進入中期的成果收穫期,未來還有許多長期的效果,都將在未來四年一一實現;這位人士也提到,張縣長面對政治對手許多不理性的抹黑與攻擊,一路走來確實很辛苦,但事實也證明,只要用心施政,民眾一定感受得到,不會吝於給予肯定。",https://www.setn.com/News.aspx?NewsID=1122099&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,綜合,"[140, 252, 411]",2022-05-26 21:58,2022,5,26,21,58
2成6市民盼「卸任後退休」 柯文哲:北市客觀指標都第1,"台北市長柯文哲在今年底即將任期屆滿、不再連任,柯文哲的下一步也被認為是進攻2024總統大選,只不過台北市民似乎不再相挺。因為最新民調出爐,柯文哲不只施政滿意度在六都中墊底,更有4分之1的市民希望柯文哲做完任期後「直接退休」;而柯文哲的低支持度,似乎也拖累了力拚百里侯的黃珊珊和賴香伶。台北市長柯文哲:「對我來講是自己工作自己找,就這樣,所以所以...反正...卸任以後找工作,自己會去努力啊。」卸任台北市長,柯文哲的下一步鎖定2024總統大選,但被他「治理」過的台北市民在最新民調中,卻有4分之1希望他直接退休。民眾:「他對中央一直在對槓,都是在推卸責任的感覺,024年他還是不要出來。」民眾:「應該不會(投他)吧,我覺得台北市就這樣,沒什麼特別的進展啊,所以前幾任的市長覺得還比較好。」民眾:「換其他人來當可以勝任他的工作,應該他也可以早點退休。」部分市民沒有想要繼續相挺,根據遠見雜誌最新民調,有將近2成6的台北市民希望才62歲、還算年輕的柯文哲任期屆滿直接退休,和66歲的徐耀昌、71歲的林明溱同列「被期待退休」的榜單中。而柯文哲不但是六都首長施政滿意度「最後一名」,還是全國縣市長墊底的,比倒數第二的澎湖縣長賴峰偉還少16.4個百分點。台北市長柯文哲:「長期以來台北市的客觀指標都第1名,而且遙遙領先,至於說主觀的滿意度不高,那是我們自己要去努力。」危機從柯文哲蔓延到民眾黨,要力拚百里侯的愛將黃珊珊,雖然在疫情上當起柯文哲分身,堪稱「類指揮官」搶盡聲量,但蔣萬安被提名後,首份針對台北市長人選的網路民調顯示,綠營熱門人選陳時中以48.8%奪冠,蔣萬安則以38.5%緊追在後,黃珊珊只有區區10.3%支持度。被提名桃園市長的民眾黨立委賴香伶,則在最新桃園市長民調中輸給張善政,和民進黨可能人選林智堅,只拿到11%,1成支持,難道是民眾黨的警報值?台北市長柯文哲:「民眾黨本來就是一個小黨,其實說不是說前景堪憂啦,是每天都在危機當中,所以就是要比別人更努力才有機會。」資深媒體人鍾年晃:「他的支持度大概長期以來,就是差不多就在10%,或10%多一點點。空戰應該是民眾黨在今年底選舉裡面,最重要的一個戰術,大概也只能靠空戰,所以它必須要有一個領頭羊。」目前最大的領頭羊就是柯文哲本人,聲量高、砲火猛,卻換來墊底的施政滿意度,連帶拖累民眾黨,自許厲害的阿北可能得重新思考戰略。",https://www.setn.com/News.aspx?NewsID=1122041&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,周楷、魏汶萱、黃大風、林楷鈞,"[142, 197, 256, 294, 344, 373, 375, 425, 464, 522, 579, 708, 777, 837, 928]",2022-05-26 20:24,2022,5,26,20,24
總統府新增4確診!和蔡英文、賴清德無接觸史,"總統府今(26)日新增4名確診案例,包括3名總統府員工及1名總統警衛室勤員,4起確診案例近期與總統、副總統及總統府、國安會等官員皆無接觸史。總統府發言人張惇涵晚間表示,總統府新增4名確診案例,包括3名總統府員工,以及1名總統警衛室勤員,該勤員因在休假期間確診,沒有同寢室密切接觸者。張惇涵說,上述案例近期與總統、副總統及總統府、國安會等官員皆無接觸史。總統府各項業務正常運作,並持續依照防疫指引,落實相關檢疫措施及防疫工作。看更多新冠肺炎(COVID-19)疫情最新報導:https://bit.ly/37gsay1★三立新聞網提醒您:防範新冠肺炎,外出時應配戴口罩、勤洗手,並遵循疾管署最新防疫指引。",https://www.setn.com/News.aspx?NewsID=1122059&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,,"[70, 141, 212, 215, 231, 236, 258, 259, 268]",2022-05-26 20:09,2022,5,26,20,9
獨家/房市倒貨潮降臨?章定煊:看政府2態度 關鍵在9月,"立院將政院版的《平均地權條例》修法草案(俗稱花式打炒房)審議延至9月,引起社會關注。對此,景文科技大學財務金融系副教授章定煊接受《三立新聞網》專訪表示,「如今台灣預售屋的倒貨潮是否會發生,就端看9月時,政府對於升息、打炒房法案是否審核的態度了!」章定煊表示,目前台灣房市主要兩大變因,一、升息,二、打炒房法案。一、升息章定煊指出,美國5、6、7月,每月升息2碼(0.5%),與台灣已經有6碼的差距,對於台灣來說,如果升息多一點,就能緩解通膨,但對於國內經濟不利,如果升息少一點,通膨壓力就會持續,端看央行選擇。事實上,如果升息多一點,才有可能對房市出現衝擊,所以主要必須觀察,下兩次央行理監事會,分別於6月16日、9月22日舉行,這2次的升息幅度,才能知道走向,觀察央行之前態度,都是傾向升息少一點,所以要靠央行升息讓預售屋出現倒貨潮一事,機率暫時不高。不過,章定煊也提醒,央行加大升息力道的機會還是有的,因為美國如果9月繼續升息,與台灣利差就會更大,屆時,央行若承受不了通膨壓力,勢必要同步加強升息力道面對,所以9月是關鍵月。二、打炒房法案章定煊說,依照過去立院的法案排審方式來看,將法案法案延宕至9月,通常就是沒了,除非民怨炸鍋,立委們感受到相當壓力,真正在9月排審,否則如果一延再延,過了今年會期,明年法案就必須重送,基本上就是自動消失了!最後,章定煊表示,整體來說,關鍵就是在9月,房市最壞的情況,就是9月「央行加大升息力道、立院送審打炒房法案」2件事同時發生,此時就會出現預售屋逃命潮;如果沒有,就轉為「價漲量縮」趨勢,房市崩盤的機會就會更加渺茫。★三立新聞網提醒您:內容僅供參考,投資人於決策時應審慎評估風險,並就投資結果自行負責。",https://www.setn.com/News.aspx?NewsID=1122034&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,陳韋帆,"[123, 155, 159, 255, 377, 464, 471, 573, 679, 680, 689]",2022-05-26 19:00,2022,5,26,19,0
4連霸!潘孟安獲《遠見》五星縣長 施政滿意度全台第一,"《遠見雜誌》公布2022縣市長施政滿意度調查,屏東縣長潘孟安獲5星肯定,且施政滿意度、施政分數均全台第1,這是他任內4度拿下5星縣長的殊榮,潘孟安表示,很感謝縣民包容支持,讓他能帶領屏東創造驕傲。作為高人氣縣長,《遠見》讚潘孟安「為畢業成績寫下最完美句點」。其實潘孟安就任屏東縣長第1年就獲得遠見調查4.5顆星的評價,連續4年拿到4.5顆星,2019年台灣燈會後人氣更是扶搖直上,拿下屏東史上第一座5星首長殊榮,當時,滿意度75.7%是本島13縣市中最高,75分的施政分數也刷新屏東歷任縣長紀錄。之後即連年獲得遠見5顆星評價,一直持續到今年已是4連霸!而今年,根據《遠見雜誌》調查,潘孟安施政滿意度為85%,施政分數79.5,皆為全台第一,也為畢業成績寫下完美的句點。;此外,在縣市八大面向施政表現,屏東縣整體滿意度獲得75.9%,在各縣市中名列前茅,其中「道路與交通」項目獲得第一,滿意度71.7%;「觀光休閒」項目為全台第三,滿意度82.7%;「經濟與就業」、「消防與公共安全」等項目滿意度第五;「教育」滿意度則第六名。《遠見》表示,疫情影響,全台22位縣市長除得顧及城市治理專業外,面對突如其來的危機,還得具備「拆彈能力」。今年是本屆任期最後一年,14位首長尋求連任,8位即將卸任,無論是升級生或畢業生,2022《遠見》縣市長施政滿意度調查,特別能彰顯他們的執政能耐,也是年底選舉的重要風向球。「每年的調查就像是人民給我的成績單,鞭策著我始終不敢懈怠,只能一直努力向前」,潘孟安也感謝《遠見雜誌》的調查肯定,7年多來,他始終堅持好的政策必須回歸到「人」的身上,才能解決問題根本,帶領縣府團隊1天當2天用,就是把握鄉親給予的機會,在各項縣政全力衝刺。潘孟安表示,民意就是最真實的施政反應,做的好不好,民眾觀感最直接,而現在縣民都能很自豪說出「我是屏東人」、「屏東好好」,凝聚及帶動城市的光榮感,是他執政以來最高興的事。",https://www.setn.com/News.aspx?NewsID=1122000&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,許雅惠,"[129, 276, 462, 600, 727]",2022-05-26 18:45,2022,5,26,18,45
施政滿意度全台第一!潘孟安四度獲五星首長!,"遠見雜誌26日公佈2022縣市長施政滿意度調查,潘孟安縣長榮獲五星肯定,且施政滿意度、施政分數均為全台第一,這是潘縣長任內第四度獲得五星。在任期屆滿前贏得高人氣,遠見讚「為畢業成績寫下最完美句點」,潘縣長則感謝屏東縣民給他最大的包容與支持,能夠帶領屏東一起創造驕傲。潘孟安縣長就任第一年就獲得遠見調查4.5顆星,連續4年4.5顆星,2019年台灣燈會後人氣更加扶搖直上,拿下屏東史上第一座5星,滿意度75.7%是本島13縣市中最高,75分的施政分數也刷新屏東歷任縣長紀錄。之後即連年獲得遠見5顆星評價,一直持續到今年2022年第4度蟬聯。根據遠見雜誌的調查,潘孟安縣長施政滿意度為85%,施政分數79.5,皆為全台第一;此外,在縣市八大面向施政表現,屏東縣整體滿意度獲得75.9%,在各縣市中名列前茅,其中「道路與交通」項目獲得第一,滿意度71.7%,「觀光休閒」項目為全台第三,滿意度82.7%;「經濟與就業」、「教育」、「消防與公共安全」等項目表現也不俗,分獲得滿意度5、6名。「每年的調查就像是人民給我的成績單,鞭策著我始終不敢懈怠,只能一直努力向前」,潘縣長感謝遠見雜誌的調查肯定,這7年多來,他始終堅持好的政策必須回歸到「人」的身上,才能解決問題的根本,帶領縣府團隊一天當兩天用,就是把握縣民鄉親給予的機會,在各項縣政全力衝刺。第四度獲得遠見雜誌五星首長,潘縣長也深感欣慰,因為民意就是最真實的施政反應,做的好不好,民眾的觀感最直接的,而現在縣民鄉親都能很自豪地大聲說出「我是屏東人」、「屏東好好」,凝聚及帶動城市的光榮感,這是他執政以來感到最高興的事。",https://www.setn.com/News.aspx?NewsID=1122019&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,綜合,"[133, 269, 441, 569]",2022-05-26 18:43,2022,5,26,18,43
美軍秀核彈!于北辰:警告俄中跟北韓核彈就在你旁邊,"拜登亞洲行的四方會談被視為亞洲版北約,美日澳印會談過後,拜登又到南韓討論聯合擴大軍演,俄中刻意聯合演習,俄國轟炸機還掛載「沙皇炸彈」示威。美軍馬上透過ABC記者登上緬因號潛艦,直擊核彈在潛艦內備戰的影片。備役少將于北辰在《94要客訴》節目分析,這就是警告俄中跟北韓這幾個國家,別跟我美國嗆有核彈,我這潛艦還帶著核彈就在你旁邊,隨時可以發射,恐怖平衡意味濃厚。(請看節目10:00處:https://www.youtube.com/watch?v=NKxZ3e1zZ_U)",https://www.setn.com/News.aspx?NewsID=1121997&utm_source=setn.com&utm_medium=viewall&utm_campaign=viewallnews,三立,,綜合,[],2022-05-26 17:53,2022,5,26,17,53
