title,article,url,company,category,reporter,space_index,datetime,year,month,day,hour,minute
看不下去羅智強整天放話?詹江村1句批「媽寶」:自以為是的知識藍,"國民黨桃園市長提名亂局還沒落幕!前北市議員羅智強在確定失去參選機會後,再度向砲口對向黨中央,直言朱立倫「失能失信」,直言若「張善政如果願意補正程序正義,我願退選桃園」,羅智強連番砲轟,也讓人聯想到未來是否還會有其他動作。不過,羅智強此舉反倒讓其他黨內人士看不下去,國民黨桃園市議員詹江村就不客氣的在社群上開嗆羅智強,批評他是「自以為是的知識藍,在我看來就是個媽寶」,呼籲羅智強「不要欺騙社會大眾了」。詹江村在臉書直言「國民黨就是有一些,自以為是的知識藍,在我看來就是個媽寶,讓我打從心裡瞧不起,是的,我說的就是羅智強」,他進一步說,羅智強過去說要走入基層,深得民心,當台北議員連一個服務處都沒有,直接設在議會,這是哪門子的走入基層?當議員質詢柯文哲,看不出來羅的火力在哪裡?他痛批這是哪門子的專業。詹江村再批羅智強「要選桃園市長,我看不到你的白皮書,桃園未來憑甚麼交給你?你的扭脾氣是不會善罷甘休的,果然你也發文了!你的正義是正義,你說朱立倫在徵召前沒跟你協調,那哪來的魚死網破?是你協調不下來吧」。他也反質疑羅智強「你不也是言而無信?當初說不管黨部最後以哪一種方式提名,如果候選人不是你,你也會鼎力輔選,現在呢?」;詹江村更呼籲羅智強的支持者,若有能力「趕快連署召開臨時黨代表大會,看是要罷免朱立倫,還是表決重新提名,其他的方式,都只是為了延續鎂光燈的注目,不要欺騙社會大眾了!演員」。",https://www.ftvnews.com.tw/news/detail/2022605W0178,民視,一般,徐詩詠,"[200, 349, 450]",2022-06-05 19:44,2022,6,5,19,44
搭捍衛戰士熱 國防部PO以飛官為主角攬才文宣,"《捍衛戰士》續集在全球各地上映,票房已衝破美金5億元,持續熱賣。美國軍方就被捕捉到,趁機在電影院大廳擺攤「招募新血」的畫面,希望仿效36年前第1集上映時,吸引不少年輕觀眾從軍潮。我軍方沒擺攤招募,只有國防部在臉書PO出,以飛官為主角的攬才文宣,希望吸引年輕人報效國家。湯姆克魯斯主演的電影《捍衛戰士》續集,睽違36年上映,全球票房已衝破美金5億元,台灣票房也粗估賣破新台幣1.6億元,阿湯哥駕駛戰鬥機在空中翱翔的場景,讓影迷看了好過癮!美國演員湯姆克魯斯說,「我跟每個演員說想演出飛官的角色,就得真的坐上F-18戰鬥機,這是拍這部電影的唯一方法。」事實上,電影中看到的戰鬥機,都是貨真價實的美軍財產,最常出現「F-18」大黃蜂,就是片商付出每小時33萬元台幣的租金來使用。CNN主播麥可·斯梅科尼什說,「電影的美國海軍顧問,向《紐約郵報》表示,軍方沒花什麼錢,因為都是派拉蒙影業買單,每一筆稅金都有繳給財政部,而我們藉由電影,來招募新血與留住人才。」美國國防部不諱言,就是要搶搭《捍衛戰士》熱潮來募兵,因為1986年《捍衛戰士》第1集上映時,美國自願入伍的人數大增。最近美軍人員就被捕捉到,在電影院大廳擺攤,招攬走出影廳、滿腔熱血的影迷。美國空軍更仿效《捍衛戰士》的拍攝手法,推出募兵廣告。我國國防部也在臉書粉專,以飛官為主角,PO出攬才文宣。附上人才招募專線,呼籲民眾加入國軍、捍衛領空,就趁現在。但走出影廳的民眾,真的會想直接簽下去嗎?民眾說,「這個對想要當飛官的人,應該非常有幫助,就是有一個憧憬啊,我也滿想開的但是...,看國家可不可以讓我開,我近視有點深,為國家盡一份心力吧,在美國的話有可能會,在台灣比較沒有特別感受。」年輕民眾坦言,多少有被電影氛圍感染,或許國軍也能把握機會,效法美軍趁機來招募一波新血。",https://www.ftvnews.com.tw/news/detail/2022605P11M1,民視,政治,,"[134, 274, 336, 425, 620, 716]",2022-06-05 18:48,2022,6,5,18,48
恩恩爸要求通聯成焦點 侯友宜:會依照規定提供錄音,"新北中和病逝男童恩恩的父親,無法拿到完整通聯聯記錄,希望盡早湊齊通聯拼圖,找出事件真相。端午連假最後一天,新北市長侯友宜露面了,回應了林爸爸的需求,會「按照規定」提供,對恩恩一家會全力關懷。恩恩爸爸也決定週一(6月6日)上午,要去消防局,聽那些不能給他帶回家的「通聯錄音」。新北市長侯友宜週日(6月5日)下午回到防疫記者會,話題持續圍繞在恩恩爸爸要的通聯記錄上。新北市消防局長黃德清指出,「律師的說法我們都尊重,我們還是強調說基於,個人的隱私跟個資的保護,那119與衛生局還有,119與雙和醫院的這個通話的錄音,因為恩恩爸爸不是對話,雙方的通話者,所以我們不會提供。」恩恩爸請求中央和地方各提供兩塊拼圖,除了夫妻倆跟政府單位的通話,也要提供單位之間橫向聯繫。不過,目前兩邊都只有拿到部分資料,行政院長蘇貞昌公開野喊話地方,希望相關單位盡速提供。行政院長蘇貞昌說,「孩子都是我們心頭的寶貝,而一個小生命的消逝,讓人深感遺憾和痛苦,對於地方衛生局或消防局,橫向聯繫需要的資料,如果在相關需要處理,也希望能都給,孩子爸爸媽媽趕快取得。」新北市長侯友宜指出,「按照相關的規定,全力提供相關資料給恩恩爸爸,尤其我特別希望由衛生局,跟消防局兩局的局長,來當面跟恩恩爸爸做一個,事情的整個來龍去脈跟說明,外面的聲音我相信大家都是好意的,我們大家都是全力的來關懷恩恩爸爸。」新北的錄音檔遲遲沒有公布,卡在隱私權爭議,恩恩爸發文說,目前已經收到消防局跟妻子的通話譯文,最快6月6日早上,就可以去消防局聽錄音。不過,除了地方政府這邊,衛福部6月1日有說,1922橫向資料準備好了,也還沒接到通知去拿,恩恩爸希望可以一併拿到,為了找出真相,繼續努力拼湊通聯拼圖。",https://www.ftvnews.com.tw/news/detail/2022605S05M1,民視,社會,黃毓倫、陳聖翰,"[137, 181, 188, 284, 372, 376, 465, 469, 579]",2022-06-05 18:44,2022,6,5,18,44
柯文哲翻唱王心凌歌《愛你》 先警告「不准笑」,"藝人王心凌近來重唱自己多年前歌曲《愛你》再爆紅,台北市長柯文哲連假搭上風潮,臉書拍影片開唱跟風,還先警告大家「不准笑」,沒想到才一開口就走音、大落拍,讓北市議員林亮君直呼別唱了,還說柯文哲毀了童年記憶,自己乾脆開口唱一段,向柯市長踢館。藝人王心凌說,「Ohbaby,情話多說一點,想我就多看一眼,表現多一點點,讓我能真的看見。」藝人王心凌上中國節目演唱自己經典歌曲《愛你》再翻紅,網紅小阿裂改編歌詞,模仿台北市長柯文哲語調開唱。網紅小阿裂RL說,「侯伯伯跟我雙北連線,確診數下降一點,希望我的忠言,時鐘能真的看見,王世堅讓我心甘情願愛你。」副歌順道向「柯黑議員」王世堅高調示愛,網友笑翻,影片在網路發酵,歌詞不但埋時事梗,還學柯文哲酸中央。但這畢竟不是本人唱的,在幕僚安排下,讓柯文哲自己挑戰!台北市長柯文哲說,「如果你突然打了個噴嚏,那一定就是covid19。」唉呀市長有夠漏氣,大落拍又走音,30秒加強訓練,再來一次!台北市長柯文哲說,「如果你突然打了個噴嚏,那一定就是covid19。」這回就連市府小編都聽不下去,喊卡作收。情歌變RAP,聽得人人崩潰,朱學恒留言先嗆「真的不行」,網友也酸為什麼要為難阿北,放過他!柯文哲不計形象大唱年輕人青春回憶,讓身為七年級生的北市議員林亮君不能忍,開金嗓來踢館!台北市議員(無)林亮君說,「OhBye少說一點,想陪你不只一天,多一點讓我心甘情願愛你,今天早上聽到柯市長的版本,真的是有嚇到,覺得我的童年蒙上一層陰影,他毀了我的童年,這個影片有沒有想要轉移焦點,大家還是在持續追蹤網軍啦,所以我覺得在正事上面,柯文哲市長還是要,比較正面的來回應。」柯文哲搶曝光搭熱潮,把甜心教主的《愛你》,變成獨一無二的柯式魔音。",https://www.ftvnews.com.tw/news/detail/2022605P10M1,民視,政治,林靜、陳威余,"[118, 128, 214, 266, 270, 347, 373, 378, 382, 411, 442, 446, 553, 569, 572, 588]",2022-06-05 18:24,2022,6,5,18,24
被欠薪4個月! 課後班教師到花縣府前抗議,"高喊花蓮縣府拖欠薪資,老師苦不堪言。一名課後照顧班老師在議員參選人的陪同下,來到縣府門口抗議,因為從今年1~4月的薪資,一直遲遲沒有入帳,讓他還得兼差度日。目前校方坦承作業疏失,會儘快撥補,教育處則強調,一定會檢討拖欠原因,也將通令各校盤點是否有欠薪情形,以保障老師權益。拉起布條,高喊口號,大動作跑到花蓮縣政府門口抗議,全是為了討回拖欠的薪資。手拿存摺明細,這名課後照顧班的老師,去年(2021年)12月領到最後一筆鐘點費之後,從今年1月~4月份,就再也沒有薪資入帳,因為疫情影響,讓生活費、房租等負擔沉重,現在還遭縣府欠薪,實在苦不堪言!課後照顧班老師喵喵說,「學校沒有告知,還要等到我們自己,去刷簿子、刷卡片、領不到錢,這麼一點點錢,這個政府難道付不出來嗎?難道沒有辦法按月給予我們嗎?」詢問校方卻得到,承辦專員換人的答案,也沒說明何時會撥補薪資,該校課後照顧班老師連同特教助理員,一共4人沒拿到錢。「時代力量」議員參選人陳慶元,也陸續接到特教專業團隊的治療師、心理師和聽力師們反映,被其他學校拖欠薪資的情形。花蓮第三選區議員參選人(時力)陳慶元指出,「我們希望,也讓我們的徐榛蔚縣長知道,教師權益的保障,才能夠實質來提升,我們花蓮學生的受教育品質。」學校坦承作業疏失,會儘快發放拖欠的薪資,而縣府教育處強調,未來一定會嚴格要求學校按時撥付,必要時絕對會介入處理,也通令各校盤點是否有欠薪情況,以維護老師權益。",https://www.ftvnews.com.tw/news/detail/2022605N06M1,民視,社會,趙永博,"[136, 173, 271, 278, 347, 458, 473, 529]",2022-06-05 18:22,2022,6,5,18,22
確診死亡24hr火化惹議 陳時中:體恤家屬、盡速處理,"全台染疫死亡案例,已經累積超過2800人,疫情指揮中心指揮官陳時中先前澄清,是規定24小時內要通報,不是24小時內要處理屍體,藍營砲轟,火化之亂讓殯葬業者和家屬無所適從,政府應該要說清楚,指揮官陳時中也出面解釋,沒有規定必須24小時內火化,只希望盡速處理,減少風險。近日,知名編劇岳清清忍不住抱怨,姪子染疫過世,遺體被要求24小時內火化,連墓園都來不及找。藍營借力使力,國民黨團大動作開記者會,痛批火化之亂,更翻出去年(2021年)6月8日,副指揮官陳宗彥的談話,遺體確認24小時內要火化,質疑哪一個指引才是正確的?立委(國)曾銘宗說,「新冠肺炎確診死亡需在24小時內通報,但是遺體需盡快火化,並未規定在24小時火化,說來輕鬆自如,似乎不清楚這項規定,已經造成家屬受難者,送終的機會都沒有。」殯葬業者林祐平說,「現在臨時又不用(24小時火化),造成家屬很大困擾,都沒辦法見亡者最後一面,是不是要請政府出來,幫我們講清楚。」行政院長蘇貞昌說,「對於任何生命的消失,我們都痛感不捨,相關的處理方法,我們都希望能夠照規定,而如果溝通,還有需要進一步,則請指揮中心和地方政府,業者多多溝通。」蘇貞昌跳出來緩頰,喊話指揮中心進一步溝通。依照《傳染病防治法》第50條規定,染患第5類傳染病的屍體,應於中央主管機關公告之期限內入殮並火化,除了嚴重特殊傳染性肺炎之外,還包括新型A型流感、黃熱病、伊波拉病毒等。但眼前各縣市政府要求確診者屍體必須24小時內火化,指揮中心卻說只要通報即可,國民黨北市長參選人蔣萬安看不下去,再轟中央。藍營質疑聲浪不斷,陳時中重申規定,會體恤家屬,承諾盡速來想辦法。",https://www.ftvnews.com.tw/news/detail/2022605P09M1,民視,政治,,"[133, 258, 346, 411, 492, 657]",2022-06-05 18:19,2022,6,5,18,19
嗆朱失格失能 羅智強喊話張善政「補足程序正義」,"趁朱立倫出訪美國期間,桃園市議會議長邱奕勝在週六(6月4日)悄悄邀請羅智強和呂玉玲餐敘,席間提到,提名是朱立倫的權力,但整合問題也是朱立倫自己要想辦法。今天羅智強公開對張善政喊話,只要張善政願意初選,補足程序正義,他願意退出。前台北市議員羅智強持續走訪桃園各行政區,來到新屋,他向張善政喊話,希望張善政補足程序正義。前台北議員(國)羅智強說,「張善政如果願意補正程序正義,羅智強立刻宣布退出桃園市長選舉。當民進黨打出『投張善政就是投朱立倫』,當民進黨說『張善政是程序不正義下,出來的不尊重公平的候選人』,你要怎麼面對這些問題?」談到黨主席朱立倫,羅智強沒有好話。前一晚發文痛批他失能失信,是國民黨縣市長選舉最大破口,朱立倫以在地優先、絕不空降的話語安撫桃園立委,卻又徵詢張善政,是刻意欺騙,全都衝著正在訪美的朱立倫所講的這番話而來。國民黨主席朱立倫(6.4)說,「沒提到你的通通來罵朱立倫,因為主席就是要挨罵,但候選人大家要支持。」朱立倫出訪期間,桃園市議會議長邱奕勝悄悄找羅智強、呂玉玲、魯明哲及多位議員聚餐。據悉,邱奕勝認為提名是朱立倫的權力,但整合羅智強跟呂玉玲,以及突襲提名衍生的問題,要自己想辦法解決。席間羅智強並沒有事先預告,隔天會出甚麼招。趁朱立倫出訪美國,黨中央沒大人的時機,羅智強向張善政拋出初選訴求,未來2天還會陸續出招。",https://www.ftvnews.com.tw/news/detail/2022605P08M1,民視,政治,,"[113, 158, 264, 366, 416, 527]",2022-06-05 17:58,2022,6,5,17,58
蘇貞昌挺台北書展 自掏腰包狂買35本書,"台北國際書展因疫情時隔兩年重新開辦,行政院長蘇貞昌今到場支持,自掏腰包購買35本書。蘇貞昌先前曾因使用三倍券購買漫畫給孫女,被質疑發票打統編報公帳,他這次況書展特別強調,難得有機會可以出來花錢,花的都是他自己的錢,「不要再說什麼統編」。蘇貞昌今參觀2022台北國際書展,沿途聽取各展區出版社代表解說,瞭解台灣文學發展歷史、特色文學作家與作品。愛書的他在現場流連許久,涉獵各種書籍,買了《我們台灣人:台灣國民性探討》、《筆記濁水溪》、《阿鼻劍前傳〈卷一〉封印重啟》、《阿鼻劍前傳〈卷二〉風起八千里》、《阿鼻劍:三○週年紀念合訂本ABI-SWORD》等35本書。蘇貞昌並特別購買《台語心花開:學台文超入門》,強調優質的出版品,像是台語文藉由小說、繪本、漫畫、有聲書等形式出版,將有助於國家語言的復振,政府應多加支持。蘇貞昌沿途與行政院秘書長李孟諺、發言人羅秉成、文化部長李永得等人互相討論,希望透過政策的推動,戮力讓台灣書展、國內出版及文化獲得更好的發展。",https://www.ftvnews.com.tw/news/detail/2022605W0172,民視,一般,,"[118, 263, 279, 356]",2022-06-05 17:50,2022,6,5,17,50
六四33週年!馬英九讚習近平談民主 蘇揆痛批:淪為笑柄,"六四33周年,前總統馬英九在臉書稱讚習近平,被民進黨批評後,馬辦嗆看到不同意見就扭曲抹紅的執政黨,還有臉說自己是自由民主。行政院長蘇貞昌表示,為專制極權塗脂抹粉,會成為世界笑柄,中國民運人士王丹痛批無恥至極,資深媒體人周玉蔻則在臉書諷刺馬英九是不是有把柄在習近平身上。六四33周年這天,前總統馬英九在臉書發文,提到習近平去年談到民主,是堅持國家一切權力屬於人民,大讚這是正確的方向,並痛批臺灣是號稱民主,卻一步步墮入不自由的民主,民進黨做出回擊。民進黨表示,馬英九為了為了政治操作與博取聲量,批評台灣民主、諂媚習近平,卻無視中共戕害新疆、香港、西藏人權,馬英九一言一行與國際現實脫節,對中共體制充滿幻想,令人難以恭維。馬辦不甘示弱,回嗆一個連「很多小孩走了」都不准說的政府,看到不同意見就扭曲抹紅的執政黨,還有臉來說嘴自己是自由民主。行政院長蘇貞昌相當不以為然。蘇揆嗆馬英九為極權擦脂抹粉,中國民運人士王丹更是不滿的說,這人曾號稱年年紀念六四,現在卻刻意選這天發表阿諛之文,這是對他自己的過去的否定,更是對六四死難者的二次傷害,無恥至極。資深媒體人周玉蔻也寫下當年馬習會,喝酒醉的馬娘娘倒在習大大懷裡,諷刺馬英九是不是有把柄在習近平身上。儘管批評聲浪不斷,但要參選台北市長的蔣萬安,卻幫馬英九緩頰。國民黨台北市長參選人蔣萬安說,「馬總統發言的重點是,當我們面對民主價值、言論自由的追求,永遠都有進步的空間,我想這大家都不會否定,那這樣的表述也不應該被扭曲。」台北市議員(民)許淑華說,「蔣萬安居然也認同馬英九的言論,甚至也認同馬英九支持血腥暴力,支持所謂的極權獨裁國家的價值,如果他真的支持這樣的極權獨裁價值,就等於否定了台灣民主價值的可貴,這樣子的台北市長候選人,真的不配當台北市長。」先前才被稱為「馬英九2.0」,如今又為其言論護航,蔣萬安角逐首都市長寶座,能否走出自己的路,外界等著看。",https://www.ftvnews.com.tw/news/detail/2022605P07M1,民視,政治,,"[134, 223, 381, 549, 629, 744]",2022-06-05 17:41,2022,6,5,17,41
確診亡者火化 柯文哲籲中央講清楚:我一直以為24小時就要做,"本土COVID-19疫情延燒,有醫師建議應讓家屬見死去親人最後一面、應調整確診不治者須快速火化的規定。指揮官陳時中澄清,是24小時內要通報,不是24小時內要處理屍體,此話一出被在野批評卸責。台北市長柯文哲今被問及此事,直呼「我也一直以為是24小時要火化,昨天才知道沒有」,呼籲中央講清楚規則,地方都會遵守。柯文哲今下午出席端午節龍舟活動,媒體堵訪問及確診遺體火化,是否認為陳時中的說法是因被罵而轉彎?他回應,坦白講自己一直以為是24小時要火化,昨天才知道沒有。媒體再問是否覺得是在拉地方下水,柯文哲說不曉得,重申一直以為是24小時要火化。他強調,中央把規則講清楚,地方就會遵守。陳時中稍早在疫情記者會秀出公文澄清,一開始把COVID-19列為第五類傳染病後的規定都沒有變,就是要盡速處理,但沒有規定時間。他指出,問題是屍體裝入屍袋後就不能再打開,但家屬希望見家人最後一面,會跟殯葬業者商討如何顧到家屬心情,同時也保障殯葬業者安全。陳時中表示,對抗病毒2年多了,也對病毒比較了解,可以找殯葬業者一起來思考,業者會比中央更了解,希望可以討論出一個方法,達到讓家屬看到最後一面,又可以讓殯葬業者得到保護。另外,柯文哲前幕僚指控,北市府IP有10幾個帳號。對此,北市府資訊局今駁斥養網軍的猜測,指出其說法錯誤甚多,11組中僅有4組為北市府IP。柯文哲被問及此事則說,「這我倒是很有把握,因為我們沒有錢,養什麼網軍。」。",https://www.ftvnews.com.tw/news/detail/2022605W0162,民視,一般,,"[153, 289, 415, 499]",2022-06-05 17:19,2022,6,5,17,19
