timestamp,title,article,url,company,category,reporter
1654912992.0,中外長「分裂台灣不惜一戰」 我外交部痛批:荒誕,"中國國防部再度嗆聲,為阻止台灣分裂,不惜一戰,而美國國防部長也反嗆,是中國破壞區域穩定,民進黨立委王定宇解讀,中國再次被認證是麻煩製造者。而總統蔡英文昨晚在哥本哈根民主峰會視訊演說時,也公開向國際表達,台灣和烏克蘭一樣,不會屈服於壓力。 解放軍軍機天天擾台,我國戰機升空驅離,中國侵門踏戶已成常態,國際通通看在眼裡,總統蔡英文藉著在哥本哈根民主高峰會的視訊演說,向國際發聲。 總統蔡英文表示,「我要強調,台灣和烏克蘭一樣,不會屈服於壓力。 儘管威脅與日俱增,我們決心捍衛我們的國家和民主的生活方式,我們相信,如同烏克蘭,我們的決心將獲得其他民主國家的支持,民主或許不完美,但已成為臺灣人民認同中不容妥協的一部分。」 就在同一天,新加坡香格里拉對話開幕前,美中國防部長會談,中國甚至嗆聲「如果膽敢將台灣分裂出去,中國軍隊將不惜一戰」,我國外交部痛批荒誕,也強調,「中華民國台灣是主權獨立國家」,從未受中國政府管轄,台灣人民更不會屈服於中國政府的武力威脅。 立委(民)王定宇說,「所以這次新加坡的香格里拉對話當中,台海成為關注的焦點,台灣的重要性成為全球注目的對象,而中國再一次被國際認證為麻煩製造者以及最大的不安因子,我們希望中國能夠認清局勢,也承認尊重台灣存在的事實。」 從軍機軍艦繞台、到國際舞台上嗆聲不惜一戰,中國不斷加強威嚇台灣力道,不但台灣不會屈服,國際也更加反感。",https://www.ftvnews.com.tw/news/detail/2022611P09M1,民視,政治,
1654912410.0,美日韓防長會談聯合聲明 強調「台海和平穩定重要性」,"探討亞太安全「香格里拉會談」10日在新加玻開幕,美國國防部長奧斯汀(Lloyd Austin)、日本防衛大臣岸信夫及南韓國防部長李鍾燮今(11)日舉行三方會談,並發布聯合聲明,除了譴責北朝鮮試射飛彈外,也強調了台灣海峽和平與穩定的重要性,反對單方面改變現狀,加劇印太地區緊張。 奧斯汀、岸信夫及李鍾燮今日舉行會談,三方承諾要共同努力實現朝鮮半島的無核化,並且建立永久的和平,重申國際全面落實聯合國安理會決議的重要性。聲明還譴責北朝鮮一再試射飛彈,並指責北朝鮮發射彈道飛彈明顯違反聯合國安理會多項決議。 此外,奧斯汀、岸信夫及李鍾燮一致強調要實現自由開放的印太地區,將深化三方合作,包括訊息共享、高層交流及聯合軍演。同時,也強烈反對任何改變地區現狀、加劇地區緊張情勢的單方面行為,「強調台灣海峽和平穩定的重要性」。 三方會談還對不符合國際秩序和規範的活動表示關切,強調航行和飛行自由的重要性,重申所有爭端應根據國際法原則以和平方式解決。 美國重申對日本和南韓的承諾,三國外長承諾將繼續密切合作,為地區和世界的和平與穩定而努力。",https://www.ftvnews.com.tw/news/detail/2022611W0144,民視,一般,
1654912157.0,「恩恩案」藍轟甩鍋 阿中:大家對公權力解釋不同,"新北2歲男童恩恩染疫病逝,外界質疑1922轉介時間拖延,引爆藍綠論戰、追究責任,雖然衛福部長陳時中解釋1922沒公權力,但國民黨上午再開記者會砲轟陳時中這說法是甩鍋、卸責硬凹,陳時中再澄清,大家對公權力的說法有很多解釋,他指的是有無指揮權、調度權的意思。 國民黨副秘書長王育敏指出,「一個不具公權力的1922,有能耐去後送這麼多件數給相關單位嗎?陳時中你就是在甩鍋卸責說謊。」 痛批陳時中說謊,國民黨直指防疫專線1922,就是具有公權力,要陳時中別硬坳。 國民黨副秘書長王育敏說,「如果1922不具備公權力,請問這些相關業務單位跟部會,為什麼要接受你的轉介跟後送,陳時中他還是持續甩鍋卸責,這個是我們沒有辦法接受的。」 衛福部長陳時中回應,「指揮有一定的體系,每個單位都有一定的管理體系、指揮的權,基本上是不要亂掉是最好,大家對這種公權力的解釋說法有很多種,我們講的是說是不是直接有指揮權、有調度權的意思。」 對公權力的定義,陳時中再解釋,只是國民黨還拿衛福部每支防疫影片結尾,強調都能見到防疫專線1922,甚至拿去年疾管署的新聞稿,直指上頭白紙黑字寫著,「1922後送業務單位、部會共8.4萬多件」,質疑若沒公權力,1922這些動作,於法無據。 立委(國)洪孟楷說,「陳時中部長,不管你是想要卸責,不管你是想要轉移焦點,有任何的政治意識型態動作,但是都沒有辦法抹煞一個事實,過去兩年多政府一而再再而三的宣傳,1922就是疫情最主要的協助主責的單位。」 立委(民)許智傑說,「1922於民國93年設立至今,都是以委外方式提供諮詢疫情,陳時中講的是事實,地方政府1999也沒有公權力,都是需要再轉到政府相關機構處理,國民黨不要再替侯友宜模糊焦點了。」 民進黨立委反擊,要藍營別轉移砲火到中央,藉此挽救侯友宜,新北市中和兩歲男童恩恩的死,引爆藍綠戰火,政治效應持續延燒。",https://www.ftvnews.com.tw/news/detail/2022611P12M1,民視,政治,
1654910893.0,美中防長會晤! 中防長嗆分裂台灣不惜一戰,"美中外長對話昨天在新加坡登場,焦點圍繞台灣,中國國防部長魏鳳和嗆聲,如果有人膽敢把台灣分裂出去,中國不惜一戰。美國國防部長奧斯汀則告訴魏鳳和,北京必須避免對台灣採取破壞穩定的進一步行動,奧斯汀甚至公開抨擊中國軍機擾台破壞穩定,美國會盡力處理,避免衝突。 美國國防部長奧斯汀和中國國防部長魏鳳和面對面!兩人出席在新加坡登場的香格里拉對話,原定半小時的會議,談了將近1個小時。 面對媒體包圍,魏鳳和只說順利,但傳出其實會中兩人為了台灣問題激烈交鋒。 中國國防部發言人吳謙說,「魏部長強調,如果有人膽敢把台灣分裂出去,中國軍隊必將不惜一戰,不惜代價,堅決粉碎任何台獨分裂圖謀。」 美國國防部長奧斯汀表示,「我們的政策沒有改變,但不幸的是,這對中國來說並非如此,我們看到來自北京的脅迫日益增加,我們目睹了台灣附近挑釁和破壞穩定的軍事活動持續增加。」 面對中國口出狂言,奧斯汀在香格里拉對話演說上,公開重申美國的一中政策,以及長期遵守台灣關係法、中美三個聯合公報和六項保證的對台政策都沒變,反嗆是中國破壞區域穩定。不過,美中防長會議上,中國外長魏鳳和也對日前美國宣布對台軍售,當面向奧斯汀抗議。 中國國防部發言人吳謙說,「美方日前再次宣布對台軍售,嚴重違反一個中國原則和中美三個聯合公報規定,嚴重損害中國主權和安全利益,中方堅決反對,強烈譴責。」 美國國防部長奧斯汀則說,「我們不尋求對抗或衝突,我們不尋求新的冷戰和亞洲北約或分裂成敵對集團的地區,我們將毫不退縮地捍衛我們的利益,我們將盡自己的一份力量,負責任地處理這些緊張局勢,防止衝突。」 不只美方強調會持續和盟友站在一起,日本首相發表演說,也關切台海和平。 日本首相岸田文雄表示,「我本人有一種強烈的緊迫感,今天的烏克蘭可能明天就是東亞,我將尋求通過對話而不是對抗,來建立穩定的國際秩序。但是與此同時,我們必須為出現一個不遵守規則,而以武力或威脅踐踏他國和平與安全的實體做好準備。」 國際舞台上,台海安全屢成話題焦點,也顯示台灣在國際上的重要性。",https://www.ftvnews.com.tw/news/detail/2022611P08M1,民視,政治,
1654910633.0,遭控財產申報不實 沈慧虹落淚怒斥將提告,"近來有網路粉絲團指出,新竹市副市長沈慧虹2019年財產申報,還債加上存款增加,超過她的公職薪俸。沈慧虹解釋債務是保險公司出錯,後來更正,存款部分是來自母親遺產。記者會上她想到過世的母親忍不住落淚,也質疑有心人士惡質抹黑,是因為媒體盛傳,她會選新竹市長。 新竹市副市長沈慧虹說,「我第一次感覺,對不起我的媽媽跟家人。」講到激動處,不斷低頭拭淚,新竹市副市長沈慧虹被外界質疑財產申報不實,因為她2019年增加的存款,加上還債達350萬,遠超她薪俸,她解釋是因為保險公司把她跟前夫的保單借款主約、副約都上傳,後來有修正,存款增加則是來自母親遺產。 新竹市副市長沈慧虹說,「我目前也還在副市長職務上,努力克盡職責 堅守崗位,但是最近因為媒體,對我未來動向有些假設,網路上就開始出現惡質抹黑 人身攻擊,任何汙衊跟毀謗,我會採取法律行動,捍衛自身名譽。」。",https://www.ftvnews.com.tw/news/detail/2022611P13M1,民視,政治,
1654906861.0,藍桃園母雞仍是羅智強?他1句曝張善政弱點 網:支持他就是支持朱立倫,"先前國民黨桃園提名造成「黨內互打」,張善政空降參選,讓地方派系、前北市議員羅智強與黨主席朱立倫相互隔空放話,甚至有人揚言退黨。事後羅智強宣布退選,但強調會在基層行腳,仍有不少藍營人士爭相和羅智強同框,雖然退選,但羅智強仍展現出「母雞氣勢」,拉抬地方候選人,相較之下,讓黨中央被提名的張善政則相形失色。對此,國民黨桃園市議員詹江村就直言,此現象突顯「張善政的空軍要加強」,強調選舉本來就是要鎂光燈,不能怪地方候選人現實。但仍有支持者疑似不滿黨中央決定,開酸「支持張善政就是支持朱立倫,這全台灣都知道」。 詹江村在臉書直言「張善政的空軍要加強」,他進一步點出問題,強調「為什麼桃園議員爭先恐後,天天跟羅智強走路,卻不積極跟張善政同框?」,他表示「跟羅智強同框,羅智強臉書、直播都會帶到候選人,候選人可以曝光,可以水漲船高」。至於和張善政同框,對方卻不會刻意在粉專強調。詹江村坦言,在選舉期間,候選人要的是鎂光燈。詹江村也警告,在空軍部分,張善政的團隊要加強了!不能怪地方上候選人的現實,人捧人高,母雞要有帶小雞的功能。不少網友也認為「他有空軍?」、「支持張善政就是支持朱立倫,這全台灣都知道」、「等著看笑話」、「不是空軍的問題,是他根本沒選舉過!連陸軍都有問題!」、「張善政還用國民黨傳統選舉打法,如果不趕快更新選舉打法,我想到最後還是輸。看看台中立委補選顏家輸了就知道」。",https://www.ftvnews.com.tw/news/detail/2022611W0118,民視,一般,徐詩詠
1654905144.0,中國突封殺台灣石斑魚 蔡英文嚴厲譴責:片面傷害兩岸關係,"中國昨(10)日發布公告指出,因為台灣輸中國石斑魚中檢出孔雀石綠、結晶紫禁用藥物,因此「自2022年6月13日起暫停台灣石斑魚輸入中國」。對此,總統蔡英文表示,中國此舉對兩岸的貿易正常往來毫無幫助,更是片面傷害兩岸關係,「中國禁止鳳梨輸入,我們都克服難關了,這次我們也一定能克服挑戰」。 蔡英文指出,中國違反國際貿易規範,處置的慣例是個案退運或銷毀,而不是全面禁止進口,中國的做法已經違反國際貿易邊境檢驗慣例,台灣也不排除向WTO申訴。 蔡英文表示,台灣提供的科學證據,中國不願回應,台灣輸出的石斑魚都符合國際規範,去年被中國通報3件不合格個案,在確認安全無虞並強化源頭用藥管理後,都正面回復中國,但中國都未再進一步提供科學證據。 蔡英文提到,已經指示行政院農業委員會,即刻啟動三項因應措施,保護台灣漁民,包括多元對內行銷拓展通路、調節上市期間及產量、獎勵加工及外銷,「 因為確診隔離中的主委陳吉仲,依然堅守崗位坐鎮指揮」。 「中國一而再、再而三違反國際貿易規範,打壓台灣的農產品。」蔡英文藉此告訴大家,去年中國禁止鳳梨輸入,台灣都克服難關了,這次也一定能克服挑戰,「除了將台灣優質石斑魚外銷國際,我也要請國人一起支持台灣漁民」。",https://www.ftvnews.com.tw/news/detail/2022611W0108,民視,一般,
1654904586.0,中國禁台灣石斑魚進口!陳吉仲怒嗆「趁我隔離公布」:遭已讀不回,"中國為打壓台灣,再次突襲暫停進口我國農產,昨(10)日宣布暫停石斑魚輸入中國,恐怕對養殖業者造成不小的衝擊。對此,農委會主委陳吉仲今(11)日在臉書上痛批中國無視國際原則,片面暫停進口台灣石斑魚,甚至還挑他「確診隔離」隔離的時候發布消息,讓他感到相當遺憾,強調檢疫輸入是科學問題,也重申政府會保障漁民權益的立場。 陳吉仲在臉書上怒斥中方的片面行徑,點出「一而再、再而三,中國以不符合國際慣例的方式,片面暫停我國農產品輸入。昨晚更利用我確診在居家照護時,宣佈我國石斑魚2批檢出隱性結晶紫超標,片面通知6月13日起暫停我國石斑魚輸入中國,遺憾已不足以表達我方對於中國一再違反國際原則的態度」,陳吉仲進一步說,過去曾向中國表態,並提供更正確的科學證據的要求,中國都已讀不回的反應讓他相當遺憾,也未能再進一步證明事實。然而,半年的已讀不回,卻在昨天片面宣布暫停輸入,如此不透明且不符合國際規範的做法,令人無法接受。陳吉仲指出,檢疫輸入是科學問題,中國無視國際規範以及自由貿易的核心價值,一再粗魯的片面暫停我國農漁產品輸入,這無助中國建立國際的貿易信任感。再次呼籲,中方應持續透過「海峽兩岸農產品檢疫檢驗合作協議」平臺,與我方研議諮商,以維護貿易正常。政府也會全面啟動輔導措施,保障漁民權益。",https://www.ftvnews.com.tw/news/detail/2022611W0106,民視,一般,徐詩詠
1654901456.0,侯友宜緊咬1922「沒公權力」顛覆認知 陳時中反擊:連他都不知道那也沒辦法,"「恩恩錄音檔」爆出新北市消防局上演《楚門的世界》,新北市長侯友宜遭到砲轟後,反咬指揮中心卸責,1922為何「不具公權力」?指揮官陳時中反擊,「如果連侯友宜都不知道,那真的是沒辦法。」 恩恩爸緊追送醫通聯記錄,特別是1922橫向聯繫花了143分鐘,恩恩爸認為,地方政府失能,遲遲等不到救護車。指揮中心說明,1922專線之業務涵蓋防疫管制、檢疫、預防注射、隔離、篩檢、疫情通報與傳染病諮詢等服務,無調度119或防疫計程車等權限。 陳時中解釋,1922是委外,委託民間經營,「不具有公權力」。他強調,1922是疫情通報及諮詢專線,SARS時就已經開始成立,進線詢問傳染病相關疑問,防疫人員要去解釋,是很好的溝通、解釋管道。 侯友宜今天受訪時認為,兩年多來,「1922」在民眾認知下是防疫專線、也是就醫專線,但現在卻說沒有公權力。他希望,中央能講清楚,不然民眾真的不知道「打1922能幫什麼忙」? 「如果連侯友宜都不知道,那真的是沒辦法。」陳時中今反擊,可以來個文「我們把它講清楚」,因為1922專線中,他們對於民眾需要服務都會盡量做到位,大家還是一起努力。 陳時中解釋,「公權力」是指涉指揮權,他們沒有讓1922去指揮,背後也是因指揮要有一定管理體系,指揮權不要亂掉最好,大家對公權力解釋有很多種,而他們指涉的是調度、指揮權。",https://www.ftvnews.com.tw/news/detail/2022611W0091,民視,一般,
1654901437.0,中國突禁台灣石斑魚 民進黨籲:朝野一致對外反制中國打壓,"中國海關總署動植物檢疫司昨(10)日發布公告指出,因為台灣輸中國石斑魚中檢出孔雀石綠、結晶紫禁用藥物,因此決定「自2022年6月13日起暫停台灣石斑魚輸入中國」。對此,民進黨發言人謝子涵怒轟,呼籲朝野政黨對於中國一再突襲打壓應一致對外反制,並支持政府所有保護農漁業、力挺農漁民的因應措施。 針對中國政府昨(10)日片面以「檢出禁用藥物」為由,宣布自13日起暫停受理台灣石斑魚輸入一事,民進黨發言人謝子涵今日表示,中國政府多次無視國際規範,且不願提出科學證明事實,單方面粗暴、無理打壓我國農漁產品,變相毀台灣農漁業者的商譽,對此,民進黨要向中方表達嚴厲譴責,勿一再以打壓農漁產品來威嚇台灣人民。 謝子涵說,我國政府已啟動因應措施,會盡全力保護台灣農漁業的權益,呼籲朝野政黨對於中國一再突襲打壓應一致對外反制,並支持政府所有保護農漁業、力挺農漁民的因應措施。 謝子涵表示,中國一再單方面突襲宣佈禁止台灣和各國農漁產品,且未依照國際貿易規定,善盡溝通責任的作為,早就是國際慣犯。這種以政治力凌駕農漁業貿易往來的做法,完全違背WTO及國際貿易相關規範,也破壞兩岸正常貿易機制。中共當局這種說斷就斷的粗暴作法,再度嚴重破壞兩岸關係以及兩岸人民情感,令人無法接受。 謝子涵指出,不論是去年的鳳梨、釋迦、蓮霧等水果,還是今年的石斑魚,中國皆是片面以檢驗不合格為由宣布禁止輸入,但未曾正面回應我國要求提出相關科學證據,這也再次證明北京當局利用經貿手段,對台進行政治打壓,從未停止過。 謝子涵表示,根據過往媒體曾報導過,中國提出優渥條件吸引台灣石斑魚養殖業者大量西進,現在卻片面宣布禁止台灣石斑魚輸入,完全驗證了中國政府過往所提的惠台、友台的政策,不過是營造台灣經濟必須仰賴中國的海市蜃樓,更是欺騙台灣人民的糖衣毒藥。 謝子涵強調,對於中方單方粗暴禁止台灣石斑魚輸入,傷害台灣養殖業者商譽,民進黨絕對支持政府啟動相關因應措施,並向WTO提出申訴,要求中國應立即停止進行傷害兩岸貿易及人民情感的政治操作。 民進黨也呼籲朝野政黨和農漁民站在一起,嚴厲譴責中共不合理打壓,並共同用行動支持台灣農漁產品,團結守護台灣農漁業。",https://www.ftvnews.com.tw/news/detail/2022611W0092,民視,一般,
1654895549.0,賴副總統訪城市博覽會 讚林右昌「1元當2元用」,"副總統賴清德週六來到基隆,參觀基隆城市博覽會。參訪完後,不禁大讚,基隆市長林右昌1元當2元在用。對於日前受訪時稱,從政的最大困難還沒到,被解讀為要競選2024,賴清德不願正面回應,僅用微笑帶過。 副總統賴清德與基隆市長林右昌,一同來到來基隆漁會大樓頂樓,俯瞰整個基隆港的海景。基隆城市博覽會,10日盛大開幕,週五總統蔡英文與蘇揆都到場參觀,週六換賴清德來一睹為快。 副總統大駕光臨,林右昌親自解說,立委蔡適應也緊跟在旁。參訪完整個園區後,讓賴清德不禁大讚,基隆市政府1元在當2元用。 副總統賴清德說,「過去我在當院長的時候核定,今天來好像是來驗收成果,非常感謝林右昌市長的團隊,一塊錢在當兩塊錢在用,基隆從灰暗變成彩色,看到希望,也讓這座城市的居民,感到光榮感。」 基隆市長林右昌說,「一億多元的經費,這個也是中央前瞻計畫,當初我們賴院長在大力的支持,特別帶副總統來參觀,看到政策上的決定,今天開花結果。」 林右昌稱讚賴清德過去的決策,力捧意味十足,日前賴清德接受平面媒體專訪,強調從政以來「最大的困難還沒到」,被解讀為,下一步,就是要競選2024總統。 面對外界猜測,賴清德僅用微笑帶過,身為下一屆總統大選的熱門人選,一舉一動都備受關注。",https://www.ftvnews.com.tw/news/detail/2022611P04M1,民視,政治,畢翔、方雋淮
